ProductID	xLocation	yLocation
54504	8.4	8
54506	10.6	14
54507	16.2	6
54517	7	10
54518	8.2	12
54536	10.4	10
54546	6.4	8
54560	10.4	10
54580	11	8
54583	12.2	0
54614	9	10
54638	10.2	8
54677	10.6	6
54727	10.6	8
54841	12.6	10
54885	10.2	8
54892	12.4	12
54923	6.8	8
54925	8	4
54965	18.2	2
54983	10.4	10
54996	6.4	4
55012	6.4	10
55076	10.6	12
55095	8.2	4
55123	10.6	8
55221	16.4	8
55226	7	8
55279	9	10
55314	10.2	14
55350	12.2	14
55365	14.6	6
55383	16.8	4
55386	6.2	6
55398	16	12
55426	12.2	0
55432	8.6	16
55461	10.4	10
55502	8.6	6
55572	6.2	16
55592	22.4	0
55605	20.4	2
55647	8.2	12
55724	10.4	10
55782	12.6	14
55813	10.4	14
55933	2.2	0
55989	10.2	16
56046	16	6
56048	18.8	10
56098	6.2	4
56188	18.8	10
56192	14.4	6
56233	10	4
56235	10.8	10
56281	10.9	10
56300	10.4	4
56315	10.6	8
56378	14.2	8
56425	16	8
56430	10.2	10
56440	18.4	0
56449	16.8	6
56484	6	12
56599	2.4	0
56608	14.6	10
56612	8.6	10
56613	11.2	8
56662	8	8
56665	10.2	10
56686	10.2	8
56719	18.4	6
56722	6.6	8
56776	6	10
56778	10.6	12
56784	10.4	8
56792	20.6	4
56807	8.4	12
56875	8.8	12
56918	6	8
56940	16.2	8
56943	18.2	6
56944	6.62	10
56949	6.64	10
57015	4.2	4
57048	6.6	16
57119	14.2	8
57257	10.4	10
57302	20.2	14
57322	7.4	12
57333	18.6	14
57365	16	8
57382	14.6	8
57447	2.2	4
57476	16.2	12
57484	10.8	8
57501	10.2	8
57518	6.4	6
57567	7.2	10
57568	6.2	8
57577	16.2	0
57586	8	8
57606	10	12
57662	20	2
57699	8.4	14
57704	6.6	8
57709	9.2	12
57718	6.6	10
57747	16.8	4
57751	10.4	12
57765	9.2	10
57785	18.4	6
57803	6.6	8
57960	10.64	4
58028	10.6	12
58077	21	6
58129	8.6	6
58198	8.7	10
58246	8.2	10
58250	16	6
58280	4.2	4
58289	10.4	10
58290	10.4	12
58313	16.2	8
58327	10.4	8
58342	10.6	6
58385	14	2
58500	14.4	2
58510	10.6	8
58513	8.4	8
58537	10.88	10
58557	10.4	10
58623	10.8	8
58669	16	10
58754	14.4	6
58807	10.4	10
58832	10.4	14
58888	10.4	8
58910	14.6	8
58930	20	6
58931	8.8	12
59115	10	8
59117	10.2	4
59187	10.4	10
59223	6.2	6
59313	12.2	10
59316	16.8	6
59345	12.4	8
59362	20.4	8
59370	18.6	8
59400	12.4	14
59468	18	2
59529	8.2	10
59538	12.2	14
59569	7	8
59611	10.2	6
59622	10.4	12
59640	10.2	12
59676	16.4	8
59713	12.4	8
59733	12.2	8
59739	6.64	10
59740	14.8	6
59742	21.2	6
59748	10	8
59761	14	2
59899	27.98	18
60022	10	16
60041	10.4	8
60049	10.4	8
60075	18.6	12
60082	16	6
60092	10.4	10
60122	8.4	8
60133	6.66	10
60167	8.6	8
60189	10.4	8
60213	8.6	8
60251	8	8
60307	4.2	4
60315	8.6	10
60344	8.4	8
60382	8.4	14
60388	14.2	12
60437	10.8	8
60443	16.2	8
60455	14.4	12
60482	8	8
60549	16.2	8
60555	14.2	6
60567	10.4	14
60572	10.2	14
60574	12.2	12
60586	10.8	16
60599	10.8	6
60692	2.2	4
60701	10.4	8
60702	18.6	14
60726	6.2	16
60789	10.2	14
60835	8.6	14
60845	6.2	4
60861	10.2	4
60867	16.4	4
60910	18	6
61011	16.2	6
61065	14.2	10
61067	10.4	12
61210	14.8	10
61215	6.2	14
61247	16.4	6
61261	10	4
61306	10.6	10
61346	10.6	12
61363	14	14
61384	14.2	2
61387	8.2	8
61391	10.8	8
61395	8.6	12
61398	10.86	10
61409	18.6	14
61414	6.8	8
61422	20	16
61429	10.4	8
61459	10.4	10
61493	6.6	8
61549	10	12
61567	10.6	10
61604	12.2	4
61619	10.4	10
61680	8.66	10
61759	8	10
61793	10.2	14
61813	6	8
61882	10.4	8
61892	20.6	10
61910	14	6
61932	10.6	12
61937	8.6	6
61938	16.2	6
61943	10.4	10
61960	14.4	4
62056	6.6	8
62067	14.8	6
62085	6.2	14
62122	10.2	12
62143	12.4	14
62159	10.4	10
62209	8	12
62210	6.4	8
62234	10.8	14
62267	10.4	10
62275	14.4	14
62306	14.2	2
62378	8.6	10
62471	16.4	8
62489	6.4	6
62500	16.4	10
62520	6.4	12
62575	6.68	10
62716	18.4	6
62731	6.6	10
62742	8	12
62858	10	8
62863	10.2	8
62864	20	8
62871	6.2	14
62938	6.8	8
62946	12.2	0
63026	6.2	12
63054	16.2	8
63080	10.4	10
63152	11	6
63168	6.62	10
63187	4.2	4
63190	6.8	8
63283	6.6	10
63294	16	10
63312	10.4	8
63337	4.2	4
63422	10.4	6
63425	6	8
63461	10.8	8
63464	14.8	12
63481	14.8	12
63529	6.64	10
63552	16.6	4
63564	8.6	10
63587	9.2	10
63610	8	14
63618	20.6	14
63640	8.4	14
63674	14.2	10
63676	7.2	12
63718	10	8
63857	14.6	6
63869	9.2	10
63943	11	8
63985	18.2	10
63989	11.2	8
64044	12.2	4
64100	8	4
64153	8.8	14
64194	12.2	0
64213	16.4	8
64240	10.4	10
64241	8.6	10
64246	10.6	6
64259	14	6
64263	16.8	8
64320	10.2	16
67090	6.4	14
67111	6.6	8
67130	9	10
67133	10.6	8
67145	8.2	8
67149	8.6	12
67154	16.6	8
67171	18.2	8
67238	18.8	10
67259	11	6
67266	10.2	14
67283	6.4	8
67316	6.62	10
67358	8.4	8
67534	10.4	14
67559	16	10
67560	8.4	8
67574	6.66	10
67578	6.4	6
67623	12.2	0
67640	10.2	14
67703	20.4	10
67708	7.4	10
67730	10.2	8
67744	2.2	4
67755	10.6	14
67779	18.8	8
67835	6.66	10
67923	16.4	10
67992	17	10
68001	10.2	12
68048	14.4	8
68107	6	12
68124	6.72	10
68140	6.2	10
68143	6.4	16
68196	16.4	6
68227	6.2	16
68228	9	16
68255	15	6
68263	12.2	8
68318	9	16
68472	20	8
68487	11	8
68504	10.2	4
68519	20.2	4
68532	8.2	8
68556	14.6	6
68565	12.2	6
68622	6.6	8
68651	10.2	10
68671	6.2	10
68698	16	6
68736	8.4	14
68936	6	16
68943	10.2	8
68964	6.64	10
69029	10.6	14
69138	16	6
69195	12.4	4
69218	16.2	8
69241	6	4
69251	14.2	6
69258	24	0
69445	8.4	8
69466	10.4	10
69591	6.2	4
69646	6	8
69677	10.2	6
69724	6.2	16
69731	10.4	10
69750	18.6	14
69775	6.62	10
69858	8.66	10
69902	14.8	14
69935	8.4	8
69966	10.4	10
69971	8.4	8
69974	16.8	8
69983	6.64	10
70006	7	14
70012	10.6	14
70074	14	2
70172	12.2	14
70268	10.8	16
70270	12.6	12
70295	14.4	6
70298	14.4	10
70299	16	8
70341	20.6	10
70361	16.2	6
70363	12.8	12
70382	9	10
70387	12.6	8
70439	6.2	16
70480	8.8	8
70619	8	8
70679	10.2	16
70703	6.2	12
70704	17	4
70725	12.6	8
70784	10	8
70798	18.6	14
70870	14.6	10
70936	20	8
70993	11	10
71003	10.6	6
71026	8.6	14
71035	8.2	8
71039	8.4	6
71141	8.2	8
71164	4.4	4
71221	8.4	8
71267	6.8	6
71270	8.66	10
71283	12.4	12
71313	8.6	10
71338	10.2	10
71370	8.6	6
71390	10.6	12
71393	18.6	10
71412	8	8
71431	6.4	6
71447	14.2	6
71462	10.8	10
71463	10.4	8
71477	10.6	6
71523	10.6	10
71534	12.2	12
71535	8.2	4
71552	6.4	6
71650	10.8	8
71659	10.2	14
71670	18.4	10
71689	8.6	4
71692	8.2	12
71693	6.6	8
71726	16.2	6
71769	10.6	10
71788	22.4	0
71795	14.6	10
71807	16.6	10
71830	8.8	16
71839	16.4	6
71861	12.8	12
71872	10.4	14
71932	2.2	4
71956	9	10
71959	18.4	10
71962	7.6	10
72003	8	4
72011	14	8
72043	8.8	10
72051	10	8
72077	8.4	8
72098	16.2	14
72112	16.6	8
72168	6	12
72170	10.2	10
72192	6.2	10
72194	8.6	6
72222	11.2	8
72306	6.2	8
72311	2.2	4
72369	8.4	12
72394	8.6	8
72435	10	8
72507	20	8
72511	14.8	6
72533	18.2	4
72587	6.2	4
72596	14.6	12
72624	20.2	8
72649	14.2	6
72674	16.6	8
72830	10.4	8
72860	8.2	12
72908	10	8
73016	8.4	14
73074	6.2	4
73090	20	6
73091	10.6	10
73093	10.2	10
73098	9	10
73102	18.4	14
73132	20	14
73192	14.8	12
73330	10.6	10
73349	20.6	10
73355	12.6	12
73392	10.86	10
73398	11	8
73401	14.2	14
73432	16.6	6
73465	16.6	12
73549	11	8
73576	6.64	10
73685	14.2	2
73702	10.2	8
73749	20	0
73753	6.68	10
73774	14.8	10
73833	6.6	10
73857	8.6	16
73896	10.4	10
73917	8.4	8
73922	8.4	6
73948	10.4	10
73984	10.82	10
73987	10.4	10
74005	8.4	10
74037	8.8	12
74043	10.6	8
74089	18.2	10
74106	6.66	10
74109	6.64	10
74125	8	4
74145	8	6
74152	10.4	12
74166	16.4	12
74191	9.2	10
74200	10.62	4
74222	10.4	4
74229	10.4	8
74290	10.6	8
74390	2.4	16
74406	6.4	6
74412	6.2	8
74447	10.2	14
74471	12.2	0
74474	14.2	8
74487	10.6	4
74494	6.7	10
74511	10.2	8
74536	22	0
74581	8.4	8
74590	14.2	6
74620	16.4	6
74667	7.2	10
74823	2.2	4
74850	8.4	10
74906	10.2	10
74914	6	8
74919	6.8	14
74938	6.4	12
74947	8.4	6
74957	6.2	10
74965	17	10
74994	8.2	12
75039	20.8	10
75063	10.4	8
75108	16.8	6
75125	8	8
75161	8	8
75192	8.4	8
75253	6.8	10
75254	16	8
75257	6	8
75285	8.4	8
75293	10.4	14
75334	8	4
75340	10.4	4
75373	10.6	10
75383	10.6	8
75481	2.4	16
75489	20	0
75525	18	10
75578	10.4	10
75599	8	12
75600	20	4
75625	12.4	4
75743	18.8	8
75762	10.4	10
75774	14.4	4
75783	12.4	8
75798	10.8	4
75820	8	8
75831	6.64	10
75893	7.2	12
75894	10.2	16
75903	14.8	6
75918	18.8	8
75928	14.8	12
75961	6.4	8
76036	6.4	8
76041	10.8	8
76043	16.8	6
76048	11	16
76124	8	6
76131	6.4	6
76137	14.4	14
76159	8.4	12
76173	14.2	6
76182	16.6	10
76185	8.7	4
76283	10.2	10
76293	10.4	14
76348	14	12
76359	8.4	8
76429	6.2	16
76438	14.6	4
76477	20.2	2
76518	8.8	16
76549	10.2	12
76557	20	12
76574	6.64	10
78060	10	6
78072	8.4	8
78075	8.6	10
78078	20.6	4
78180	12.2	14
78203	12.8	12
78205	7.2	8
78226	14.8	12
78242	16.6	6
78253	14	12
78260	8.4	6
78295	10.2	14
78356	16.2	8
78384	12.6	8
78484	19	4
78523	10.6	10
78552	10.8	14
78611	12.8	12
78626	8.4	8
78685	14	0
78719	10.6	10
78805	10.8	16
78814	10.6	10
78827	14	12
78884	18.2	10
78900	8.6	8
78910	10	14
78936	20.6	10
78951	10.2	10
79071	6.7	10
79152	10.4	10
79216	10	8
79254	10.4	8
79256	8	8
79290	10.4	16
79293	6	8
79298	10.4	6
79322	16.6	10
79354	6.64	10
79360	10.2	8
79372	16.4	10
79416	8.7	10
79422	6.8	12
79462	14.4	6
79467	6.2	16
79484	10.4	10
79500	16	12
79582	8	8
79586	10.2	12
79589	8.2	10
79620	6.2	14
79625	6.6	10
79657	8	8
79668	8.4	10
79739	12.66	4
79757	14.8	4
79851	6.6	14
79897	12.4	8
79906	9	10
79926	6.4	12
79963	10.2	10
80063	10.2	12
80156	10.2	8
80182	10.8	8
80211	12.8	12
80293	10.8	8
80380	10.2	10
80387	10.6	6
80410	6.2	10
80462	10.4	10
80562	11.2	16
80616	6	10
80669	10.8	6
80702	10.6	16
80776	6.8	16
80780	6.2	16
80803	6.4	6
80834	6.66	10
80841	6.4	12
80854	22.2	0
80885	10.2	0
80912	10	10
81008	10.6	10
81021	6.2	8
81066	14.6	8
81076	8.4	8
81093	6.4	10
81111	16.4	10
81139	10.4	8
81220	6.4	12
81229	10.2	12
81269	8.4	8
81306	8.2	4
81418	16.8	10
81434	7.2	10
81467	10.2	10
81519	10.6	8
81525	10.4	12
81539	14.6	6
81542	6	12
81550	12.2	6
81560	7.4	12
81569	21.2	6
81578	6.4	14
81602	6.4	6
81606	21.2	6
81612	10.4	10
81617	21	6
81655	16.2	8
81677	6.2	10
81769	4.2	4
81773	10.2	8
81915	10	10
81921	16	12
81941	14.2	10
81997	10.4	8
82000	10.6	8
82066	6.4	4
82112	10.2	6
82136	10.4	10
82140	8.6	14
82166	10.2	8
82205	8	8
82210	12.2	0
82236	8.6	8
82259	8.4	10
82271	10.8	8
82274	20.6	4
82323	16.8	6
82389	18.4	10
82390	12.66	4
82416	6.6	8
82497	6.2	8
82591	16.8	12
82638	6	12
82642	14	6
82653	14	0
82695	8.4	14
82704	6.4	14
82740	6	8
82766	8.4	14
82768	6	10
82792	4.2	0
82839	8.4	16
82903	6	8
82969	6	4
82972	10.4	10
82980	18.2	6
83015	6	8
83024	8	8
83055	14	10
83125	16.2	6
83173	12.4	10
83302	6.66	10
83355	10.4	8
83360	8	6
83399	24	0
83403	20.8	4
83422	14.2	6
83429	6.2	6
83435	14.4	14
83448	12.2	8
83449	8.6	10
83494	10.2	10
83508	6.2	16
83512	10.2	10
83581	16	8
83584	10.4	12
83590	8	8
83596	10.6	8
83628	14	8
83694	10.6	8
83701	8	8
83813	10.6	10
83828	10.4	12
84012	10.2	8
84042	6.2	8
84043	6.7	10
84053	6.4	6
84085	6.6	10
84104	6.6	10
84109	10.4	8
84150	18.2	6
84179	20.6	10
84316	8.4	8
84397	8.6	8
84400	6.4	8
84414	14.8	12
84431	10.4	8
84432	16.8	6
84471	4.2	4
84508	12.2	0
84535	12.8	10
84536	7.4	10
84557	16.4	12
84646	8	8
84651	10.8	8
84781	14.2	12
84799	11.2	8
84806	10	10
84836	6.4	10
86285	7.6	12
86320	21.2	6
86349	4.2	4
86367	18.4	8
86485	7.2	10
86496	8.6	14
86518	10.6	10
86575	6.2	6
86694	18.2	4
86737	6.2	14
86743	12.4	4
86748	6.6	8
86839	20.6	10
86846	4.2	4
86872	6.8	8
86904	6.4	8
86916	8	4
86928	14	6
87039	10.2	10
87069	8.4	6
87112	16.6	6
87121	18.8	6
87239	10.4	10
87263	10.2	10
87277	16.6	8
87295	8.8	16
87299	10.6	8
87360	12.4	12
87377	8.6	8
87406	11	10
87408	8	8
87434	10.8	10
87443	17.2	6
87457	6.4	6
87527	20.2	14
87539	8.4	4
87577	10.8	8
87591	16.2	6
87616	10.8	8
87669	8	8
87721	10	8
87725	16.6	6
87782	8.6	8
87798	8.4	4
87810	16.6	6
87835	10.4	10
87889	10.2	8
87928	10.2	4
87932	10.2	10
88100	14.2	6
88130	12.6	14
88131	6.4	8
88239	10.6	6
88250	10.6	6
88280	7.4	10
88303	18.2	14
88308	14.2	12
88469	8.4	8
88479	10.4	10
88481	8	12
88484	14	12
88485	10	8
88508	18.4	6
88530	6	8
88618	8.2	6
88665	8.7	10
88779	16.8	4
88783	11	10
88786	2.2	16
88794	12	8
88824	10	8
88833	14	12
88836	27.98	18
88900	8.62	10
88933	14	6
89015	8	8
89020	10.4	8
89031	6.6	8
89060	7	16
89093	8.8	12
89110	6.4	12
89129	16	2
89142	10.2	8
89289	6	8
89290	14.6	6
89322	20.6	8
89351	8.6	14
89461	14.2	6
89556	14.2	14
89566	6.8	8
89567	14.8	6
89631	6.8	6
89644	6.4	6
89648	14.4	6
89663	14.4	4
89769	20.6	10
89793	2.6	4
89823	8	4
89841	16.6	12
89860	14.6	12
89978	8.6	12
90043	10.2	8
90111	14.8	10
90243	18.8	10
90322	18.4	6
90340	6.8	8
91724	16.6	8
91736	18.2	14
91776	10.2	8
91828	10.4	10
91831	6.2	14
91849	12.8	8
91867	21	6
91898	6.72	10
92013	8.6	16
92025	12.2	6
92031	20	6
92032	16.4	10
92062	10.2	14
92276	6.62	10
92302	6.2	10
92316	8	8
92333	10	14
92349	6.6	8
92360	10.9	10
92375	10.2	8
92384	14.8	6
92417	16	8
92464	6	8
92508	6.8	8
92521	6.6	16
92582	8.2	16
92702	14	12
92708	8	10
92724	10.6	10
92760	28	0
92763	8	4
92768	10.4	8
92789	6.2	4
92894	27.98	18
92898	6.2	4
92911	6.6	8
92934	10.6	14
92935	12.2	8
92956	6.4	10
93079	6.6	8
93081	8.8	8
93122	10.6	10
93142	16.4	12
93152	8.2	16
93170	14.4	4
93184	8	10
93190	8.4	10
93197	6.2	4
93208	10.2	10
93246	6.2	8
93297	10.6	12
93314	8	8
93338	18.6	14
93431	10.4	4
93538	8.4	14
93678	20.4	2
93682	14.2	6
93754	8.6	10
93755	8	4
93756	10.2	8
93870	9	16
93884	6.6	10
93938	9.2	12
93940	18.2	12
93959	16.4	14
93971	20.2	8
93974	10	4
94074	10.2	8
94078	2.2	4
94132	6	12
94257	6.2	8
94309	17.2	6
94335	16.4	10
94355	12.4	12
94373	10.4	12
94529	10.4	6
94565	20.4	4
94621	10.2	10
94710	6.64	10
94717	8.2	6
94754	10.6	8
94914	20.2	2
94918	14.4	6
94944	6	14
94979	10.4	10
94991	10.4	10
95013	6	10
95016	14.2	14
95036	10.2	14
95048	10.4	4
95056	14.8	6
95058	6.4	8
95075	12.8	8
95116	14.2	14
95206	2.2	0
95209	20.6	10
95241	6.6	12
95258	6.6	12
95270	14	12
95293	8.2	12
95312	6.4	10
95352	8.2	4
95367	17	10
95381	6.72	10
95481	8.2	12
95518	17.2	6
95530	6.8	16
95579	14.2	10
95699	14	12
95700	1	4
95706	14	6
95735	6.6	6
95750	8.2	14
95762	18.8	10
95790	10.4	10
95806	6.6	10
95827	8.66	10
95843	8.6	16
95899	10.2	8
95906	8	6
95922	6.4	10
95941	14.6	6
95954	10.2	8
95981	10.4	10
96037	8	8
96048	10.2	14
96064	16.4	8
96072	10.2	8
96087	10.2	12
96110	6.4	6
96138	16	0
96165	6.4	14
96301	6.8	6
96306	10.6	14
96326	10.4	12
96327	14	12
96346	6.2	6
96397	10	16
96459	8.7	10
96509	6.8	8
96512	10.4	8
96524	2.2	16
96527	10.2	8
96607	6.2	10
96664	28	0
96708	6.7	10
96723	12.2	0
96829	8.66	10
96838	10.2	12
96857	10.6	12
96860	8.6	14
96871	14.4	4
96875	14.4	4
96967	2.2	4
97029	6	12
97051	8.6	12
97060	10	8
97077	10.6	8
97089	10.4	14
97090	16	8
97092	16.2	12
97142	2.2	0
97238	14.2	6
97323	10.2	4
97337	8	8
97342	18.6	8
97353	10.2	8
97374	6.68	10
97459	12.8	12
97462	20.2	2
97490	8.4	8
97495	10.4	14
97515	10.4	12
97529	20.4	10
97647	30	0
97651	10.2	8
97652	16.2	6
97659	6	8
97669	20	12
97679	16.2	10
97692	9	10
97707	14.6	10
97717	8.8	8
97739	20.2	8
97741	16.2	8
97766	14.6	6
97788	8.2	14
97789	10.2	14
97851	18.2	0
97861	16	8
97881	10.2	10
97947	2.6	4
97954	20.6	8
97967	10.2	16
97969	12	16
98003	10.2	4
98025	8.6	8
98049	16.2	8
98059	10.4	10
98093	10.4	10
98195	10.2	8
98196	8.4	16
98210	16	8
98324	8.2	10
98331	2.2	4
98340	8	8
98385	8.7	10
98389	10.6	14
98399	16.6	6
98469	10.4	10
98492	6.4	12
98522	6.4	6
98539	10.4	8
98591	8.66	10
98610	8.4	10
98719	8.4	8
98806	10.4	10
98831	10.4	8
98833	17	10
98845	6.4	12
98888	18	14
99069	10.6	12
99228	8.8	12
99242	6.4	10
99372	14.8	12
99405	8.2	10
99417	10	8
99453	6	8
99474	16.8	8
99535	6.4	6
99558	8.6	16
99568	10.4	10
99587	8.4	16
99594	10.4	8
99599	6	16
99604	10.6	12
99637	10	8
99759	9	10
99760	6	8
99773	6.64	10
99860	10.4	10
99983	10.6	8
99988	16.4	14
100016	14.4	12
100109	6.72	10
100119	4.4	4
100217	10.8	8
100277	14.2	6
100382	14.4	10
100384	10.2	8
100395	20	10
100402	14.2	6
100471	26	0
100522	14.8	6
100598	8.2	12
100638	4.2	4
100679	6.6	6
100680	14.8	12
100700	6.4	10
100772	10	14
100792	18.6	14
100812	10.2	10
100845	6.6	16
100957	16.2	6
101001	6.6	10
101054	14.4	6
101074	16.2	8
101083	10	8
101142	12.2	4
101147	10	8
101170	10.4	10
101179	8.6	6
101223	8.6	8
101230	7	8
101255	12.6	8
101266	10.2	8
101269	27.98	18
101276	7.6	12
101289	10.6	16
101421	18	8
101454	8.8	16
101459	16	8
101507	8.4	6
101515	6.4	6
101527	8	8
101566	10.2	16
101586	6.64	10
101593	6.2	10
101604	9	10
101609	8.2	14
101629	14.4	14
101793	10.8	8
101804	7.6	10
101819	14.2	6
101820	6.6	10
101951	6.4	8
101976	6	14
101993	8	8
101995	8	8
102076	10.2	16
102077	10.4	10
102084	10.4	10
102215	6.4	6
102274	10.4	8
102311	6	8
102362	10.82	10
102372	4.6	0
102440	14	14
102480	21.2	6
102513	14	8
102549	8.6	6
102601	14.4	2
102679	10.4	14
102690	12.6	14
102699	8.6	10
102707	10.8	8
102715	8.7	10
102844	10.2	12
102857	14.2	6
102875	26	0
102909	6.6	10
102915	6	4
102958	10.2	4
102983	8.2	12
102984	19	8
102994	8.4	8
103139	14.4	6
103177	20.2	8
103215	8	8
103216	8.4	10
103224	18.2	14
103313	6.6	14
103318	16	12
103327	10.2	14
103419	16	8
103424	8.4	8
103431	16.2	8
103435	6	8
103458	12.6	12
103505	8.8	12
103534	18	6
103576	16.6	6
103591	16.8	6
103675	20.4	12
103701	16.6	6
103794	6.66	10
103803	6	8
103812	8.2	14
103865	18.6	10
103926	12.4	10
103928	10.2	14
103942	8.2	14
103961	8.2	4
103964	10.6	8
103991	16.4	6
104014	10.4	10
104027	18.6	10
104076	10.2	14
104182	16	12
104228	11	14
104231	8.6	16
104238	8	4
104246	8	6
104269	19	4
104300	14.8	6
104301	6.4	10
104341	6.8	6
104527	16.4	6
104529	18.4	14
104556	6.2	4
104595	8.2	8
104619	8.8	14
104664	10.2	6
104669	10.4	10
104710	10.2	8
104742	16.2	8
104841	6.6	10
104843	20.4	0
104857	8.2	6
104863	8.4	14
104889	8.2	6
104903	12.6	8
104915	8.4	6
104921	8	12
104959	6.2	10
105022	12.4	12
105040	20.2	8
105116	10	16
105155	18.8	10
105208	10.2	8
105211	16.2	6
105230	10.4	12
105252	6.4	4
105258	16.6	12
105264	10.4	10
105274	10.4	10
105302	8	8
105372	12.6	14
105390	8	8
105455	8.2	8
105470	12	8
105530	12.8	12
105579	6.8	6
105594	8	8
105597	10.4	12
105629	18.2	2
105668	8.2	14
105693	16	6
105722	6.4	10
105748	14	12
105864	12.2	12
105877	6.4	6
105895	10.4	14
105903	14.2	12
105912	6.4	14
105925	18.2	14
105927	10.4	6
105929	20.8	4
105951	8.4	8
105965	6.68	10
106000	18.4	10
106012	10.6	12
106026	8.4	10
106095	10.6	6
106160	12.6	12
106169	10.2	8
106233	8.4	10
106307	18.6	10
106317	10.4	10
106332	10.2	8
106382	16.2	14
106535	16.4	0
106539	10.4	10
106558	10.6	10
106560	6.6	8
106587	8.4	8
106627	10.2	10
106629	14.8	8
106672	8.2	14
106685	12.6	10
106687	6.66	10
106724	10.6	8
106768	14.6	8
106779	10.6	12
106791	14	6
106818	16.2	12
106836	6.2	12
106873	8.2	14
106923	10.6	16
107012	20.2	6
107016	10.2	8
107055	10.2	14
107072	14.4	8
107098	14	8
107231	8.2	14
107258	6.2	4
107314	6	8
107334	10.2	8
107386	7.2	12
107400	14.6	12
107449	18.6	10
107476	10.2	16
107478	21.2	6
107554	8.6	10
107610	8.8	16
107647	14	8
107694	10.2	8
107768	11	8
107808	7.2	8
107849	8	8
107895	10.4	10
107898	8.8	10
107964	10	10
107973	16.2	12
107999	20	2
108001	6.62	10
108027	14.2	6
108036	18.6	12
108038	10.8	8
108063	8.2	6
108079	14	2
108082	16.6	6
108094	7.4	10
108100	6.4	8
108136	10.2	8
108160	12.2	14
108208	10.4	4
108223	21.2	6
108247	10.4	10
108267	10.4	8
108322	14.4	14
108329	10.4	12
108335	20.4	10
108342	6.2	10
108352	18.6	14
108405	8.6	8
108446	14.6	4
108485	10.6	10
108490	10.4	10
108502	18	6
108508	6	8
108610	6.4	10
108618	10.4	12
108690	9	12
108710	10	14
108775	10.8	10
108783	14.2	14
108789	9.2	10
108822	8.4	8
108824	8.4	8
108841	10.2	10
108852	6.6	12
108893	10.88	10
108913	20	16
108929	6.8	16
108965	9.2	10
108995	22	0
108997	14.6	6
108999	8.4	6
109010	10.2	4
109026	10.4	14
109073	16.2	10
109137	8.4	12
109171	22.2	0
109203	10.6	14
109261	12.2	4
109312	12.2	0
109335	10.6	10
109363	10.4	8
109377	8.6	16
109410	6.6	10
109437	18.6	10
109446	10.8	8
109462	30	0
109553	10	4
109563	8.4	8
109606	10.4	10
109612	10.4	8
109677	8.2	6
109692	10.6	10
109725	18.4	2
109819	18	8
109964	6	8
110034	16.6	6
110052	6	8
110084	10.4	8
110115	8.4	8
110118	14.4	6
110181	14.2	4
110216	7	10
110297	6.2	14
110298	10.4	10
110301	10.8	8
110313	10.2	6
110347	10.8	8
110394	8.66	10
110483	10.4	8
110498	10.2	4
110522	6.66	10
110528	6	8
110672	10.6	10
110717	12.2	12
110763	8.2	10
110814	10.6	10
110821	16.6	6
110822	10.6	10
110828	8	10
110915	6.4	10
110965	28	0
110980	8.4	8
110989	10.4	10
111003	14	6
111004	6	8
111034	6.4	6
111044	6.4	10
111102	8.2	6
111226	6	8
111249	6	8
111255	10.2	12
111346	8.2	4
111409	14.2	6
111514	10.4	8
111524	6.6	8
111649	10.4	8
111670	16.2	6
111689	10.6	6
111745	2.2	16
111748	20.4	4
111749	12.66	4
111772	8	8
111776	10.4	14
111778	18.4	10
111873	8.2	8
111885	8.4	12
111903	10.6	8
111937	8.6	14
112109	15	6
112112	8.2	8
112141	20.6	10
112142	10.6	6
112167	8.4	4
112204	10.4	10
112282	8.4	8
112289	8	6
112290	18	6
112291	6.2	4
112298	12.8	10
112301	14.6	12
112304	12.66	4
112411	6	8
112412	20	2
112482	18.8	14
112484	10.2	10
112497	12.8	8
112513	20	16
112514	8.68	10
112526	6	12
112543	20.4	14
112563	16.6	6
112585	14.2	6
112590	16.6	6
112597	10.4	12
112729	18.4	6
112733	8.6	8
112744	18.8	10
112794	10.4	10
112802	14.2	6
112815	8	8
112870	8.2	14
112873	16.6	6
112884	10.2	16
112885	7.4	10
112900	6.8	8
112951	18.2	10
113014	6.2	6
113019	8.2	10
113022	6.7	10
113039	12.6	8
113086	16	12
113107	10.4	10
113220	8.8	8
113255	10	10
113309	8.8	16
113315	10.4	12
113398	10	8
113447	8	6
113470	16.4	6
113500	10.4	8
113502	10.2	10
113533	6.2	4
113584	18.6	10
113589	10.6	10
113647	6.64	10
113694	14.2	6
113717	10.2	8
113732	14.6	6
113747	16.8	10
113751	10.6	12
113770	10.6	8
113783	14.6	6
113818	10.6	10
113879	10.2	8
113895	12.6	12
113924	8	4
113957	8.8	10
113959	14.4	12
114117	10.2	14
114138	18.6	6
114142	16.2	8
114172	2.2	4
114219	6.6	6
114282	14.6	12
114397	14	10
114398	8.4	12
114458	8.8	8
114463	10.4	10
114546	8.8	12
114592	8.2	8
114620	14.4	6
114626	8.2	6
114632	12.8	12
114667	18.2	8
114742	10.8	6
114757	7	16
114761	8.2	10
114763	12.6	12
114771	14.4	6
114796	10.2	14
114815	18.8	10
114820	16	12
114823	10.6	10
114847	9	16
114851	6.6	6
114870	16.4	4
114878	10.6	10
114902	12.4	12
114917	8	8
